id,fixtureID,team_id,position,goals,shots,xg,time
0,879867,1994,home,1.00,3.00,1.00,1657904400
1,879867,596,away,1.00,2.00,1.00,1657904400
2,879868,555,home,2.00,8.00,2.00,1657972800
3,879868,1084,away,0.00,2.00,0.00,1657972800
4,879869,1080,home,2.00,8.00,2.00,1657981800
5,879869,1079,away,4.00,9.00,4.00,1657981800
6,879870,1085,home,1.00,6.00,1.00,1657990800
7,879870,558,away,1.00,2.00,1.00,1657990800
8,881315,6833,home,2.00,2.00,2.00,1658055600
9,881315,2006,away,1.00,1.00,1.00,1658055600
10,879871,3985,home,1.00,4.00,1.00,1658059200
11,879871,2012,away,3.00,5.00,3.00,1658059200
12,879872,597,home,1.00,5.00,1.00,1658068200
13,879872,2011,away,1.00,1.00,1.00,1658068200
14,879874,1088,home,1.00,3.00,1.00,1658077200
15,879874,779,away,1.00,4.00,1.00,1658077200
16,879873,621,home,2.00,6.00,2.00,1658077200
17,879873,1993,away,2.00,10.00,2.00,1658077200
18,879875,596,home,3.00,7.00,3.00,1658509200
19,879875,1079,away,0.00,0.00,0.00,1658509200
20,879876,555,home,3.00,3.00,3.00,1658577600
21,879876,2012,away,0.00,2.00,0.00,1658577600
22,879877,1080,home,3.00,9.00,3.00,1658586600
23,879877,1084,away,0.00,2.00,0.00,1658586600
24,879878,621,home,1.00,3.00,1.00,1658595600
25,879878,558,away,4.00,8.00,4.00,1658595600
26,881325,1089,home,3.00,3.00,3.00,1658656800
27,881325,1083,away,2.00,2.00,2.00,1658656800
28,879879,1994,home,3.00,6.00,3.00,1658664000
29,879879,2011,away,0.00,2.00,0.00,1658664000
30,879880,1088,home,4.00,5.00,4.00,1658673000
31,879880,3985,away,0.00,3.00,0.00,1658673000
32,881322,2006,home,3.00,3.00,3.00,1658678400
33,881322,2004,away,1.00,1.00,1.00,1658678400
34,879882,1085,home,2.00,6.00,2.00,1658682000
35,879882,1993,away,1.00,4.00,1.00,1658682000
36,879881,597,home,2.00,6.00,2.00,1658682000
37,879881,779,away,2.00,3.00,2.00,1658682000
38,879883,1084,home,1.00,8.00,1.00,1659106800
39,879883,621,away,3.00,3.00,3.00,1659106800
40,874671,37,home,0.00,0.00,0.00,1659121200
41,874671,44,away,1.00,7.00,1.00,1659121200
42,879884,1993,home,3.00,5.00,3.00,1659182400
43,879884,1088,away,3.00,2.00,3.00,1659182400
44,874676,1359,home,0.00,4.00,0.00,1659189600
45,874676,54,away,0.00,3.00,0.00,1659189600
46,879885,596,home,5.00,11.00,5.00,1659191400
47,879885,597,away,0.00,3.00,0.00,1659191400
48,879886,2012,home,2.00,6.00,2.00,1659200400
49,879886,1085,away,1.00,5.00,1.00,1659200400
50,879887,2011,home,2.00,5.00,2.00,1659268800
51,879887,555,away,2.00,3.00,2.00,1659268800
52,879888,558,home,4.00,10.00,4.00,1659277800
53,879888,1080,away,1.00,2.00,1.00,1659277800
54,879889,1079,home,1.00,7.00,1.00,1659277800
55,879889,3985,away,1.00,4.00,1.00,1659277800
56,879890,779,home,1.00,3.00,1.00,1659286800
57,879890,1994,away,0.00,1.00,0.00,1659286800
58,881330,1083,home,0.00,0.00,0.00,1659373200
59,881330,1078,away,0.00,0.00,0.00,1659373200
60,874682,38,home,1.00,4.00,1.00,1659380400
61,874682,62,away,0.00,3.00,0.00,1659380400
62,867946,52,home,0.00,2.00,0.00,1659726000
63,867946,42,away,2.00,2.00,2.00,1659726000
64,867947,36,home,2.00,3.00,2.00,1659785400
65,867947,40,away,2.00,4.00,2.00,1659785400
66,879891,1084,home,0.00,4.00,0.00,1659787200
67,879891,558,away,2.00,11.00,2.00,1659787200
68,867952,47,home,4.00,8.00,4.00,1659794400
69,867952,41,away,1.00,2.00,1.00,1659794400
70,874691,62,home,2.00,6.00,2.00,1659794400
71,874691,58,away,0.00,1.00,0.00,1659794400
72,867951,34,home,2.00,10.00,2.00,1659794400
73,867951,65,away,0.00,0.00,0.00,1659794400
74,874685,44,home,1.00,1.00,1.00,1659794400
75,874685,1359,away,1.00,2.00,1.00,1659794400
76,867948,35,home,2.00,3.00,2.00,1659794400
77,867948,66,away,0.00,2.00,0.00,1659794400
78,867949,63,home,2.00,4.00,2.00,1659794400
79,867949,39,away,1.00,6.00,1.00,1659794400
80,879892,555,home,4.00,7.00,4.00,1659796200
81,879892,1993,away,1.00,2.00,1.00,1659796200
82,867953,45,home,0.00,4.00,0.00,1659803400
83,867953,49,away,1.00,6.00,1.00,1659803400
84,879894,1085,home,0.00,6.00,0.00,1659805200
85,879894,596,away,0.00,0.00,0.00,1659805200
86,879893,621,home,3.00,5.00,3.00,1659805200
87,879893,597,away,0.00,4.00,0.00,1659805200
88,879895,3985,home,1.00,8.00,1.00,1659873600
89,879895,1994,away,3.00,9.00,3.00,1659873600
90,867954,33,home,1.00,5.00,1.00,1659877200
91,867954,51,away,2.00,4.00,2.00,1659877200
92,867950,46,home,2.00,5.00,2.00,1659877200
93,867950,55,away,2.00,3.00,2.00,1659877200
94,879896,1079,home,0.00,4.00,0.00,1659882600
95,879896,1088,away,2.00,5.00,2.00,1659882600
96,867955,48,home,0.00,1.00,0.00,1659886200
97,867955,50,away,2.00,2.00,2.00,1659886200
98,879898,2012,home,2.00,12.00,2.00,1659891600
99,879898,2011,away,1.00,2.00,1.00,1659891600
100,879897,779,home,2.00,6.00,2.00,1659891600
101,879897,1080,away,1.00,4.00,1.00,1659891600
102,881337,2001,home,2.00,2.00,2.00,1659970800
103,881337,1083,away,2.00,2.00,2.00,1659970800
104,881340,2006,home,1.00,1.00,1.00,1659978000
105,881340,1077,away,0.00,0.00,0.00,1659978000
106,879899,1993,home,0.00,3.00,0.00,1660321800
107,879899,1084,away,0.00,2.00,0.00,1660321800
108,874705,38,home,1.00,1.00,1.00,1660330800
109,874705,44,away,0.00,4.00,0.00,1660330800
110,867957,66,home,2.00,4.00,2.00,1660390200
111,867957,45,away,1.00,4.00,1.00,1660390200
112,879900,597,home,1.00,8.00,1.00,1660392000
113,879900,1079,away,1.00,7.00,1.00,1660392000
114,879901,596,home,2.00,8.00,2.00,1660399200
115,879901,555,away,1.00,1.00,1.00,1660399200
116,867959,51,home,0.00,7.00,0.00,1660399200
117,867959,34,away,0.00,1.00,0.00,1660399200
118,867962,50,home,4.00,7.00,4.00,1660399200
119,867962,35,away,0.00,1.00,0.00,1660399200
120,867965,39,home,0.00,1.00,0.00,1660399200
121,867965,36,away,0.00,3.00,0.00,1660399200
122,874700,1359,home,0.00,2.00,0.00,1660399200
123,874700,59,away,1.00,5.00,1.00,1660399200
124,867964,41,home,2.00,4.00,2.00,1660399200
125,867964,63,away,2.00,5.00,2.00,1660399200
126,867956,42,home,4.00,7.00,4.00,1660399200
127,867956,46,away,2.00,2.00,2.00,1660399200
128,867958,55,home,4.00,7.00,4.00,1660408200
129,867958,33,away,0.00,4.00,0.00,1660408200
130,879902,1088,home,0.00,4.00,0.00,1660410000
131,879902,621,away,0.00,2.00,0.00,1660410000
132,879903,1994,home,1.00,6.00,1.00,1660478400
133,879903,1085,away,3.00,9.00,3.00,1660478400
134,874701,70,home,2.00,4.00,2.00,1660482000
135,874701,62,away,2.00,4.00,2.00,1660482000
136,867963,65,home,1.00,6.00,1.00,1660482000
137,867963,48,away,0.00,5.00,0.00,1660482000
138,879905,2011,home,3.00,5.00,3.00,1660487400
139,879905,779,away,4.00,4.00,4.00,1660487400
140,879904,1080,home,1.00,9.00,1.00,1660487400
141,879904,3985,away,0.00,1.00,0.00,1660487400
142,881353,1087,home,2.00,2.00,2.00,1660489200
143,881353,2006,away,2.00,2.00,2.00,1660489200
144,867960,49,home,2.00,3.00,2.00,1660491000
145,867960,47,away,2.00,5.00,2.00,1660491000
146,879906,558,home,3.00,7.00,3.00,1660496400
147,879906,2012,away,0.00,3.00,0.00,1660496400
148,881347,1083,home,3.00,3.00,3.00,1660581000
149,881347,6831,away,0.00,0.00,0.00,1660581000
150,867961,40,home,1.00,4.00,1.00,1660590000
151,867961,52,away,1.00,3.00,1.00,1660590000
152,874708,56,home,2.00,3.00,2.00,1660675500
153,874708,1359,away,0.00,2.00,0.00,1660675500
154,874709,44,home,1.00,5.00,1.00,1660675500
155,874709,64,away,1.00,3.00,1.00,1660675500
156,874714,62,home,2.00,7.00,2.00,1660762800
157,874714,746,away,1.00,2.00,1.00,1660762800
158,879910,1079,home,1.00,6.00,1.00,1660924800
159,879910,1993,away,1.00,5.00,1.00,1660924800
160,879913,1084,home,0.00,3.00,0.00,1660989600
161,879913,2011,away,1.00,4.00,1.00,1660989600
162,867974,47,home,1.00,4.00,1.00,1660995000
163,867974,39,away,0.00,3.00,0.00,1660995000
164,879914,1994,home,0.00,4.00,0.00,1660996800
165,879914,597,away,3.00,6.00,3.00,1660996800
166,867969,36,home,3.00,9.00,3.00,1661004000
167,867969,55,away,2.00,5.00,2.00,1661004000
168,880777,76,home,0.00,2.00,0.00,1661004000
169,880777,1359,away,2.00,5.00,2.00,1661004000
170,867971,46,home,1.00,1.00,1.00,1661004000
171,867971,41,away,2.00,3.00,2.00,1661004000
172,880769,44,home,3.00,4.00,3.00,1661004000
173,880769,1356,away,3.00,8.00,3.00,1661004000
174,880775,62,home,3.00,11.00,3.00,1661004000
175,880775,67,away,0.00,0.00,0.00,1661004000
176,867967,52,home,3.00,9.00,3.00,1661004000
177,867967,66,away,1.00,5.00,1.00,1661004000
178,867968,45,home,1.00,8.00,1.00,1661004000
179,867968,65,away,1.00,5.00,1.00,1661004000
180,879912,1088,home,1.00,1.00,1.00,1661005800
181,879912,558,away,0.00,5.00,0.00,1661005800
182,867966,35,home,0.00,1.00,0.00,1661013000
183,867966,42,away,3.00,6.00,3.00,1661013000
184,879908,779,home,2.00,8.00,2.00,1661014800
185,879908,2012,away,2.00,5.00,2.00,1661014800
186,879911,555,home,4.00,8.00,4.00,1661083200
187,879911,1085,away,2.00,4.00,2.00,1661083200
188,867970,63,home,3.00,6.00,3.00,1661086800
189,867970,49,away,0.00,3.00,0.00,1661086800
190,867975,48,home,0.00,3.00,0.00,1661086800
191,867975,51,away,2.00,2.00,2.00,1661086800
192,879907,596,home,2.00,10.00,2.00,1661092200
193,879907,3985,away,0.00,0.00,0.00,1661092200
194,867973,34,home,3.00,6.00,3.00,1661095800
195,867973,50,away,3.00,10.00,3.00,1661095800
196,879909,621,home,2.00,5.00,2.00,1661101200
197,879909,1080,away,0.00,7.00,0.00,1661101200
198,867972,33,home,2.00,5.00,2.00,1661194800
199,867972,40,away,1.00,5.00,1.00,1661194800
200,879918,2012,home,4.00,8.00,4.00,1661533200
201,879918,1994,away,1.00,1.00,1.00,1661533200
202,880784,1359,home,1.00,4.00,1.00,1661540400
203,880784,62,away,1.00,3.00,1.00,1661540400
204,867984,41,home,0.00,5.00,0.00,1661599800
205,867984,33,away,1.00,6.00,1.00,1661599800
206,879920,2011,home,2.00,6.00,2.00,1661601600
207,879920,1088,away,2.00,3.00,2.00,1661601600
208,867980,49,home,2.00,4.00,2.00,1661608800
209,867980,46,away,1.00,5.00,1.00,1661608800
210,880790,61,home,1.00,4.00,1.00,1661608800
211,880790,44,away,5.00,6.00,5.00,1661608800
212,867982,50,home,4.00,5.00,4.00,1661608800
213,867982,52,away,2.00,2.00,2.00,1661608800
214,867978,55,home,1.00,5.00,1.00,1661608800
215,867978,45,away,1.00,7.00,1.00,1661608800
216,867979,51,home,1.00,4.00,1.00,1661608800
217,867979,63,away,0.00,2.00,0.00,1661608800
218,867981,40,home,9.00,12.00,9.00,1661608800
219,867981,35,away,0.00,2.00,0.00,1661608800
220,879921,1993,home,1.00,6.00,1.00,1661610600
221,879921,558,away,4.00,9.00,4.00,1661610600
222,867976,42,home,2.00,8.00,2.00,1661617800
223,867976,36,away,1.00,3.00,1.00,1661617800
224,879917,1085,home,1.00,2.00,1.00,1661619600
225,879917,1079,away,2.00,8.00,2.00,1661619600
226,879922,1084,home,0.00,2.00,0.00,1661680800
227,879922,596,away,4.00,9.00,4.00,1661680800
228,879916,597,home,5.00,10.00,5.00,1661688000
229,879916,1080,away,1.00,8.00,1.00,1661688000
230,867977,66,home,0.00,3.00,0.00,1661691600
231,867977,48,away,1.00,2.00,1.00,1661691600
232,867985,39,home,1.00,4.00,1.00,1661691600
233,867985,34,away,1.00,6.00,1.00,1661691600
234,879919,3985,home,1.00,4.00,1.00,1661697000
235,879919,621,away,4.00,10.00,4.00,1661697000
236,867983,65,home,0.00,1.00,0.00,1661700600
237,867983,47,away,2.00,7.00,2.00,1661700600
238,879915,779,home,0.00,4.00,0.00,1661705100
239,879915,555,away,0.00,3.00,0.00,1661705100
240,867988,36,home,2.00,3.00,2.00,1661884200
241,867988,51,away,1.00,4.00,1.00,1661884200
242,867992,52,home,1.00,4.00,1.00,1661884200
243,867992,55,away,1.00,3.00,1.00,1661884200
244,880793,43,home,1.00,2.00,1.00,1661885100
245,880793,1359,away,2.00,4.00,2.00,1661885100
246,867993,41,home,2.00,7.00,2.00,1661885100
247,867993,49,away,1.00,4.00,1.00,1661885100
248,880792,44,home,2.00,10.00,2.00,1661885100
249,880792,58,away,0.00,5.00,0.00,1661885100
250,880800,62,home,4.00,7.00,4.00,1661885100
251,880800,53,away,0.00,0.00,0.00,1661885100
252,867989,63,home,1.00,5.00,1.00,1661886000
253,867989,45,away,1.00,2.00,1.00,1661886000
254,867987,42,home,2.00,9.00,2.00,1661970600
255,867987,66,away,1.00,3.00,1.00,1661970600
256,867995,50,home,6.00,9.00,6.00,1661970600
257,867995,65,away,0.00,1.00,0.00,1661970600
258,867986,35,home,0.00,2.00,0.00,1661970600
259,867986,39,away,0.00,4.00,0.00,1661970600
260,867991,48,home,1.00,4.00,1.00,1661971500
261,867991,47,away,1.00,3.00,1.00,1661971500
262,867994,40,home,2.00,6.00,2.00,1661972400
263,867994,34,away,1.00,2.00,1.00,1661972400
264,867990,46,home,0.00,2.00,0.00,1662058800
265,867990,33,away,1.00,2.00,1.00,1662058800
266,880814,60,home,1.00,8.00,1.00,1662145200
267,880814,44,away,1.00,4.00,1.00,1662145200
268,879929,1080,home,3.00,8.00,3.00,1662199200
269,879929,1994,away,1.00,5.00,1.00,1662199200
270,868000,45,home,0.00,3.00,0.00,1662204600
271,868000,40,away,0.00,8.00,0.00,1662204600
272,879930,2011,home,3.00,5.00,3.00,1662206400
273,879930,1993,away,1.00,4.00,1.00,1662206400
274,867997,55,home,5.00,8.00,5.00,1662213600
275,867997,63,away,2.00,6.00,2.00,1662213600
276,868004,47,home,2.00,10.00,2.00,1662213600
277,868004,36,away,1.00,3.00,1.00,1662213600
278,868005,39,home,1.00,2.00,1.00,1662213600
279,868005,41,away,0.00,1.00,0.00,1662213600
280,868003,65,home,2.00,3.00,2.00,1662213600
281,868003,35,away,3.00,3.00,3.00,1662213600
282,880806,1359,home,1.00,4.00,1.00,1662213600
283,880806,61,away,2.00,1.00,2.00,1662213600
284,868002,34,home,0.00,6.00,0.00,1662213600
285,868002,52,away,0.00,9.00,0.00,1662213600
286,867999,49,home,2.00,3.00,2.00,1662213600
287,867999,48,away,1.00,3.00,1.00,1662213600
288,879924,621,home,2.00,6.00,2.00,1662219000
289,879924,2012,away,1.00,6.00,1.00,1662219000
290,867996,66,home,1.00,1.00,1.00,1662222600
291,867996,50,away,1.00,4.00,1.00,1662222600
292,879926,1088,home,2.00,9.00,2.00,1662226200
293,879926,1084,away,1.00,1.00,1.00,1662226200
294,879925,1079,home,0.00,2.00,0.00,1662292800
295,879925,555,away,1.00,6.00,1.00,1662292800
296,867998,51,home,5.00,11.00,5.00,1662296400
297,867998,46,away,2.00,4.00,2.00,1662296400
298,880805,64,home,0.00,3.00,0.00,1662300000
299,880805,62,away,2.00,5.00,2.00,1662300000
300,879927,597,home,1.00,9.00,1.00,1662301800
301,879927,1085,away,2.00,4.00,2.00,1662301800
302,868001,33,home,3.00,6.00,3.00,1662305400
303,868001,42,away,1.00,3.00,1.00,1662305400
304,879923,558,home,1.00,3.00,1.00,1662310800
305,879923,596,away,2.00,7.00,2.00,1662310800
306,879928,3985,home,0.00,4.00,0.00,1662397200
307,879928,779,away,1.00,10.00,1.00,1662397200
308,879935,2012,home,2.00,5.00,2.00,1662742800
309,879935,1088,away,1.00,3.00,1.00,1662742800
310,879938,1994,home,0.00,1.00,0.00,1662811200
311,879938,1079,away,0.00,7.00,0.00,1662811200
312,879933,555,home,4.00,9.00,4.00,1662820200
313,879933,621,away,1.00,2.00,1.00,1662820200
314,879934,1085,home,1.00,4.00,1.00,1662828300
315,879934,2011,away,3.00,4.00,3.00,1662828300
316,879937,1084,home,2.00,8.00,2.00,1662890400
317,879937,3985,away,0.00,2.00,0.00,1662890400
318,879936,1993,home,2.00,4.00,2.00,1662897600
319,879936,597,away,0.00,2.00,0.00,1662897600
320,879931,596,home,8.00,10.00,8.00,1662906600
321,879931,1080,away,0.00,3.00,0.00,1662906600
322,879932,779,home,4.00,5.00,4.00,1662914700
323,879932,558,away,2.00,7.00,2.00,1662914700
324,880832,76,home,0.00,2.00,0.00,1663094700
325,880832,62,away,1.00,3.00,1.00,1663094700
326,880831,59,home,1.00,3.00,1.00,1663095600
327,880831,44,away,1.00,4.00,1.00,1663095600
328,880833,1359,home,2.00,4.00,2.00,1663181100
329,880833,1346,away,2.00,4.00,2.00,1663181100
330,868016,66,home,1.00,3.00,1.00,1663354800
331,868016,41,away,0.00,1.00,0.00,1663354800
332,868023,65,home,2.00,3.00,2.00,1663354800
333,868023,36,away,3.00,7.00,3.00,1663354800
334,879946,1084,home,1.00,5.00,1.00,1663405200
335,879946,1085,away,2.00,6.00,2.00,1663405200
336,879944,3985,home,1.00,4.00,1.00,1663412400
337,879944,555,away,0.00,1.00,0.00,1663412400
338,868025,39,home,0.00,1.00,0.00,1663414200
339,868025,50,away,3.00,7.00,3.00,1663414200
340,879940,779,home,2.00,3.00,2.00,1663421400
341,879940,1079,away,1.00,4.00,1.00,1663421400
342,880846,59,home,0.00,3.00,0.00,1663423200
343,880846,62,away,2.00,6.00,2.00,1663423200
344,880840,44,home,2.00,6.00,2.00,1663423200
345,880840,56,away,1.00,5.00,1.00,1663423200
346,868022,34,home,1.00,7.00,1.00,1663423200
347,868022,35,away,1.00,3.00,1.00,1663423200
348,880842,1359,home,2.00,4.00,2.00,1663423200
349,880842,67,away,0.00,1.00,0.00,1663423200
350,879942,1088,home,0.00,1.00,0.00,1663430400
351,879942,596,away,2.00,7.00,2.00,1663430400
352,868024,47,home,6.00,11.00,6.00,1663432200
353,868024,46,away,2.00,7.00,2.00,1663432200
354,868017,55,home,0.00,2.00,0.00,1663498800
355,868017,42,away,3.00,7.00,3.00,1663498800
356,879945,2011,home,0.00,3.00,0.00,1663498800
357,879945,1080,away,2.00,6.00,2.00,1663498800
358,868020,45,home,1.00,2.00,1.00,1663506900
359,868020,48,away,0.00,4.00,0.00,1663506900
360,879941,621,home,3.00,12.00,3.00,1663507800
361,879941,1994,away,1.00,3.00,1.00,1663507800
362,879943,2012,home,1.00,4.00,1.00,1663507800
363,879943,1993,away,1.00,2.00,1.00,1663507800
364,879939,558,home,1.00,6.00,1.00,1663516800
365,879939,597,away,0.00,3.00,0.00,1663516800
366,880856,64,home,0.00,0.00,0.00,1664564400
367,880856,1359,away,2.00,5.00,2.00,1664564400
368,879951,1080,home,4.00,10.00,4.00,1664622000
369,879951,2012,away,1.00,4.00,1.00,1664622000
370,868027,42,home,3.00,9.00,3.00,1664623800
371,868027,47,away,1.00,3.00,1.00,1664623800
372,879954,1994,home,1.00,2.00,1.00,1664631000
373,879954,555,away,2.00,5.00,2.00,1664631000
374,868034,41,home,1.00,6.00,1.00,1664632800
375,868034,45,away,2.00,5.00,2.00,1664632800
376,880859,62,home,1.00,3.00,1.00,1664632800
377,880859,54,away,1.00,2.00,1.00,1664632800
378,868032,40,home,3.00,7.00,3.00,1664632800
379,868032,51,away,3.00,6.00,3.00,1664632800
380,880854,43,home,1.00,4.00,1.00,1664632800
381,880854,44,away,1.00,2.00,1.00,1664632800
382,868028,52,home,1.00,3.00,1.00,1664632800
383,868028,49,away,2.00,3.00,2.00,1664632800
384,868026,35,home,0.00,1.00,0.00,1664632800
385,868026,55,away,0.00,4.00,0.00,1664632800
386,868029,36,home,1.00,1.00,1.00,1664632800
387,868029,34,away,4.00,10.00,4.00,1664632800
388,879949,597,home,2.00,4.00,2.00,1664640000
389,879949,1084,away,4.00,8.00,4.00,1664640000
390,868035,48,home,2.00,5.00,2.00,1664641800
391,868035,39,away,0.00,4.00,0.00,1664641800
392,879953,1993,home,2.00,8.00,2.00,1664708400
393,879953,3985,away,2.00,2.00,2.00,1664708400
394,868033,50,home,6.00,10.00,6.00,1664715600
395,868033,33,away,3.00,8.00,3.00,1664715600
396,879947,596,home,3.00,9.00,3.00,1664717400
397,879947,779,away,1.00,2.00,1.00,1664717400
398,868030,63,home,0.00,1.00,0.00,1664724600
399,868030,66,away,0.00,7.00,0.00,1664724600
400,879950,1085,home,2.00,6.00,2.00,1664726400
401,879950,1088,away,1.00,2.00,1.00,1664726400
402,879952,2011,home,1.00,1.00,1.00,1664726400
403,879952,558,away,2.00,7.00,2.00,1664726400
404,879948,1079,home,0.00,4.00,0.00,1664812800
405,879948,621,away,0.00,4.00,0.00,1664812800
406,868031,46,home,4.00,7.00,4.00,1664823600
407,868031,65,away,0.00,3.00,0.00,1664823600
408,880865,1359,home,3.00,10.00,3.00,1664909100
409,880865,37,away,3.00,3.00,3.00,1664909100
410,880866,62,home,0.00,5.00,0.00,1664909100
411,880866,72,away,1.00,3.00,1.00,1664909100
412,880869,44,home,1.00,6.00,1.00,1664995500
413,880869,75,away,1.00,4.00,1.00,1664995500
414,879962,1084,home,2.00,4.00,2.00,1665153000
415,879962,1994,away,1.00,3.00,1.00,1665153000
416,879961,1993,home,1.00,4.00,1.00,1665226800
417,879961,596,away,1.00,5.00,1.00,1665226800
418,879957,555,home,1.00,5.00,1.00,1665235800
419,879957,1088,away,1.00,3.00,1.00,1665235800
420,868043,34,home,5.00,6.00,5.00,1665237600
421,868043,55,away,1.00,3.00,1.00,1665237600
422,868042,50,home,4.00,8.00,4.00,1665237600
423,868042,41,away,0.00,0.00,0.00,1665237600
424,868039,49,home,3.00,7.00,3.00,1665237600
425,868039,39,away,0.00,2.00,0.00,1665237600
426,880878,1346,home,0.00,0.00,0.00,1665237600
427,880878,44,away,1.00,4.00,1.00,1665237600
428,880883,75,home,3.00,5.00,3.00,1665237600
429,880883,62,away,1.00,3.00,1.00,1665237600
430,880885,60,home,0.00,3.00,0.00,1665237600
431,880885,1359,away,0.00,3.00,0.00,1665237600
432,868036,35,home,2.00,4.00,2.00,1665237600
433,868036,46,away,1.00,5.00,1.00,1665237600
434,879958,2012,home,4.00,8.00,4.00,1665244800
435,879958,597,away,0.00,1.00,0.00,1665244800
436,868038,51,home,0.00,4.00,0.00,1665246600
437,868038,47,away,1.00,3.00,1.00,1665246600
438,879955,558,home,5.00,5.00,5.00,1665313200
439,879955,1079,away,2.00,7.00,2.00,1665313200
440,868045,48,home,3.00,8.00,3.00,1665320400
441,868045,36,away,1.00,2.00,1.00,1665320400
442,868040,52,home,2.00,5.00,2.00,1665320400
443,868040,63,away,1.00,4.00,1.00,1665320400
444,879959,3985,home,0.00,2.00,0.00,1665322200
445,879959,2011,away,0.00,8.00,0.00,1665322200
446,879960,1080,home,2.00,5.00,2.00,1665322200
447,879960,1085,away,1.00,4.00,1.00,1665322200
448,868037,42,home,3.00,7.00,3.00,1665329400
449,868037,40,away,2.00,3.00,2.00,1665329400
450,879956,779,home,3.00,10.00,3.00,1665331200
451,879956,621,away,2.00,6.00,2.00,1665331200
452,868041,45,home,1.00,2.00,1.00,1665338400
453,868041,33,away,2.00,4.00,2.00,1665338400
