fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
881147,1678546800,62,Sheffield Utd,0,1,1359,Luton
881148,1678478400,75,Stoke City,3,2,67,Blackburn
881149,1678546800,76,Swansea,1,3,70,Middlesbrough
881150,1678546800,60,West Brom,1,0,37,Huddersfield
881151,1678823100,1356,Blackpool,6,1,72,QPR
881152,1678824000,70,Middlesbrough,1,1,75,Stoke City
881153,1678823100,58,Millwall,2,1,76,Swansea
881154,1678823100,73,Rotherham,1,2,59,Preston
881155,1678823100,38,Watford,3,0,54,Birmingham
881156,1678823100,61,Wigan,1,1,1346,Coventry
881157,1678909500,67,Blackburn,2,1,53,Reading
881158,1678909500,43,Cardiff,1,1,60,West Brom
881159,1678909500,37,Huddersfield,1,1,71,Norwich
881160,1678909500,64,Hull City,1,3,44,Burnley
881161,1678909500,1359,Luton,1,0,56,Bristol City
881162,1678910400,746,Sunderland,1,2,62,Sheffield Utd
881163,1682449200,67,Blackburn,0,1,44,Burnley
881164,1679151600,1356,Blackpool,1,4,1346,Coventry
881165,1679151600,70,Middlesbrough,4,0,59,Preston
881166,1679151600,58,Millwall,0,1,37,Huddersfield
881167,1679151600,72,QPR,0,1,54,Birmingham
881168,1679151600,53,Reading,1,1,64,Hull City
881169,1682622000,73,Rotherham,1,2,43,Cardiff
881170,1682535600,62,Sheffield Utd,2,0,60,West Brom
881171,1679151600,75,Stoke City,0,0,71,Norwich
881172,1679151600,746,Sunderland,1,1,1359,Luton
